"sub","task","resp","start","version","parA","rt","time_elapsed","sid","block","jitterX","jitterY","trial","y","S","J","JV"
137,"eb",28,48,1,26,8000,768694,"64e5092c3458d27b08355dcf",1,0,0,3,-0.0769230769230769,128,2,3
137,"eb",42,52,1,45,7479,776179,"64e5092c3458d27b08355dcf",1,0,0,4,0.0666666666666667,128,2,3
137,"eb",32,36,1,33,8000,784195,"64e5092c3458d27b08355dcf",1,0,0,5,0.0303030303030303,128,2,3
137,"eb",44,26,1,50,5997,790196,"64e5092c3458d27b08355dcf",1,0,0,6,0.12,128,2,3
137,"eb",49,37,1,49,5356,795556,"64e5092c3458d27b08355dcf",1,0,0,7,0,128,2,3
137,"eb",40,52,1,41,5295,800867,"64e5092c3458d27b08355dcf",1,0,0,8,0.024390243902439,128,2,3
137,"eb",35,51,1,33,6545,807419,"64e5092c3458d27b08355dcf",1,0,0,9,-0.0606060606060606,128,2,3
137,"eb",33,52,1,30,6357,813789,"64e5092c3458d27b08355dcf",1,0,0,10,-0.1,128,2,3
137,"eb",34,54,1,38,5682,819478,"64e5092c3458d27b08355dcf",1,0,0,11,0.105263157894737,128,2,3
137,"eb",49,45,1,46,6629,826117,"64e5092c3458d27b08355dcf",1,0,0,12,-0.0652173913043478,128,2,3
137,"eb",41,38,1,40,2469,828607,"64e5092c3458d27b08355dcf",1,0,0,13,-0.025,128,2,3
137,"eb",31,28,1,31,3598,832218,"64e5092c3458d27b08355dcf",1,0,0,14,0,128,2,3
137,"eb",46,27,1,46,5498,837732,"64e5092c3458d27b08355dcf",1,0,0,15,0,128,2,3
137,"zol",-2.04,0.74,2,NA,8000,928260,"64e5092c3458d27b08355dcf",1,-27,22,1,2.04,128,5,10
137,"zol",-1.19,-0.11,2,NA,8000,936280,"64e5092c3458d27b08355dcf",1,-22,-30,2,1.19,128,5,10
137,"zol",-1.03,0.53,2,NA,8000,944297,"64e5092c3458d27b08355dcf",1,-15,17,3,1.03,128,5,10
137,"zol",-0.95,0.05,2,NA,8000,952314,"64e5092c3458d27b08355dcf",1,10,-24,4,0.95,128,5,10
137,"zol",-1.7,-0.5,2,NA,8000,960327,"64e5092c3458d27b08355dcf",1,16,-25,5,1.7,128,5,10
137,"zol",-0.76,-0.24,2,NA,8000,968347,"64e5092c3458d27b08355dcf",1,-4,27,6,0.76,128,5,10
137,"zol",-1.45,0.25,2,NA,8000,976364,"64e5092c3458d27b08355dcf",1,17,-27,7,1.45,128,5,10
137,"zol",-1.41,-0.49,2,NA,8000,984373,"64e5092c3458d27b08355dcf",1,19,-24,8,1.41,128,5,10
137,"zol",-1.85,-0.25,2,NA,8000,992397,"64e5092c3458d27b08355dcf",1,-4,7,9,1.85,128,5,10
137,"zol",-1.37,0.37,2,NA,8000,1000416,"64e5092c3458d27b08355dcf",1,-24,-4,10,1.37,128,5,10
137,"zol",-1.42,0.12,2,NA,8000,1008416,"64e5092c3458d27b08355dcf",1,17,1,11,1.42,128,5,10
137,"zol",-1.33,0.63,2,NA,8000,1016441,"64e5092c3458d27b08355dcf",1,1,10,12,1.33,128,5,10
137,"zol",-1.46,-0.34,2,NA,8000,1024460,"64e5092c3458d27b08355dcf",1,13,27,13,1.46,128,5,10
137,"zol",-0.94,0.54,2,NA,8000,1032477,"64e5092c3458d27b08355dcf",1,-29,-25,14,0.94,128,5,10
137,"zol",-1.1,0,2,NA,8000,1040485,"64e5092c3458d27b08355dcf",1,-27,-19,15,1.1,128,5,10
137,"zol",0.57,-0.67,1,NA,7340,1083269,"64e5092c3458d27b08355dcf",2,-13,-28,1,0.57,128,5,9
137,"zol",1.57,0.63,1,NA,5121,1088408,"64e5092c3458d27b08355dcf",2,29,0,2,1.57,128,5,9
137,"zol",0.99,0.11,1,NA,8000,1096424,"64e5092c3458d27b08355dcf",2,19,29,3,0.99,128,5,9
137,"zol",1.44,-0.64,1,NA,5447,1101891,"64e5092c3458d27b08355dcf",2,1,0,4,1.44,128,5,9
137,"zol",0.4,0.1,1,NA,5062,1106975,"64e5092c3458d27b08355dcf",2,12,19,5,0.4,128,5,9
137,"zol",1.37,0.53,1,NA,4715,1111708,"64e5092c3458d27b08355dcf",2,15,9,6,1.37,128,5,9
137,"zol",1.1,0.2,1,NA,5411,1117139,"64e5092c3458d27b08355dcf",2,29,-10,7,1.1,128,5,9
137,"zol",1.76,-0.06,1,NA,3362,1120523,"64e5092c3458d27b08355dcf",2,-2,-4,8,1.76,128,5,9
137,"zol",1.81,-0.31,1,NA,4641,1125188,"64e5092c3458d27b08355dcf",2,4,15,9,1.81,128,5,9
137,"zol",1.92,0.48,1,NA,6085,1131295,"64e5092c3458d27b08355dcf",2,5,8,10,1.92,128,5,9
137,"zol",1.39,-0.19,1,NA,5167,1136488,"64e5092c3458d27b08355dcf",2,1,8,11,1.39,128,5,9
137,"zol",1.42,-0.12,1,NA,3501,1140008,"64e5092c3458d27b08355dcf",2,-27,14,12,1.42,128,5,9
137,"zol",1.25,-0.65,1,NA,4418,1144448,"64e5092c3458d27b08355dcf",2,2,3,13,1.25,128,5,9
137,"zol",1.58,-0.48,1,NA,5002,1149478,"64e5092c3458d27b08355dcf",2,7,-1,14,1.58,128,5,9
137,"zol",1.7,0,1,NA,5960,1155457,"64e5092c3458d27b08355dcf",2,-18,8,15,1.7,128,5,9
137,"pz",26,39,2,30,3393,1203627,"64e5092c3458d27b08355dcf",2,NA,NA,1,0.133333333333333,128,4,8
137,"pz",28,58,2,27,6200,1209845,"64e5092c3458d27b08355dcf",2,NA,NA,2,-0.037037037037037,128,4,8
137,"pz",28,21,2,33,3672,1213536,"64e5092c3458d27b08355dcf",2,NA,NA,3,0.151515151515152,128,4,8
137,"pz",21,21,2,22,2946,1216497,"64e5092c3458d27b08355dcf",2,NA,NA,4,0.0454545454545455,128,4,8
137,"pz",20,42,2,31,3249,1219763,"64e5092c3458d27b08355dcf",2,NA,NA,5,0.354838709677419,128,4,8
137,"pz",27,60,2,23,8000,1227778,"64e5092c3458d27b08355dcf",2,NA,NA,6,-0.173913043478261,128,4,8
137,"pz",27,28,2,50,1080,1228877,"64e5092c3458d27b08355dcf",2,NA,NA,7,0.46,128,4,8
137,"pz",24,53,2,24,5714,1234596,"64e5092c3458d27b08355dcf",2,NA,NA,8,0,128,4,8
137,"pz",24,36,2,30,4676,1239280,"64e5092c3458d27b08355dcf",2,NA,NA,9,0.2,128,4,8
137,"pz",26,49,2,44,4667,1243958,"64e5092c3458d27b08355dcf",2,NA,NA,10,0.409090909090909,128,4,8
137,"pz",23,22,2,24,2339,1246313,"64e5092c3458d27b08355dcf",2,NA,NA,11,0.0416666666666667,128,4,8
137,"pz",28,40,2,48,3117,1249445,"64e5092c3458d27b08355dcf",2,NA,NA,12,0.416666666666667,128,4,8
137,"pz",27,47,2,34,8000,1257459,"64e5092c3458d27b08355dcf",2,NA,NA,13,0.205882352941176,128,4,8
137,"pz",34,38,2,55,5587,1263063,"64e5092c3458d27b08355dcf",2,NA,NA,14,0.381818181818182,128,4,8
137,"pz",43,20,2,59,7652,1270730,"64e5092c3458d27b08355dcf",2,NA,NA,15,0.271186440677966,128,4,8
137,"pog",157,107,1,141,5027,1306358,"64e5092c3458d27b08355dcf",2,0,0,1,16,128,3,5
137,"pog",152,106,1,147,5685,1312051,"64e5092c3458d27b08355dcf",2,0,0,2,5,128,3,5
137,"pog",175,175,1,176,2014,1314082,"64e5092c3458d27b08355dcf",2,0,0,3,-1,128,3,5
137,"pog",174,164,1,173,6564,1320660,"64e5092c3458d27b08355dcf",2,0,0,4,1,128,3,5
137,"pog",130,152,1,122,5167,1325844,"64e5092c3458d27b08355dcf",2,0,0,5,8,128,3,5
137,"pog",205,111,1,188,8000,1333850,"64e5092c3458d27b08355dcf",2,0,0,6,17,128,3,5
137,"pog",141,115,1,121,3364,1337228,"64e5092c3458d27b08355dcf",2,0,0,7,20,128,3,5
137,"pog",158,194,1,144,5761,1343003,"64e5092c3458d27b08355dcf",2,0,0,8,14,128,3,5
137,"pog",160,182,1,139,5592,1348628,"64e5092c3458d27b08355dcf",2,0,0,9,21,128,3,5
137,"pog",197,159,1,184,3855,1352500,"64e5092c3458d27b08355dcf",2,0,0,10,13,128,3,5
137,"pog",184,178,1,173,2954,1355469,"64e5092c3458d27b08355dcf",2,0,0,11,11,128,3,5
137,"pog",209,131,1,196,6048,1361534,"64e5092c3458d27b08355dcf",2,0,0,12,13,128,3,5
137,"pog",139,121,1,125,6719,1368277,"64e5092c3458d27b08355dcf",2,0,0,13,14,128,3,5
137,"pog",139,135,1,127,2012,1370304,"64e5092c3458d27b08355dcf",2,0,0,14,12,128,3,5
137,"pog",156,178,1,138,3594,1373939,"64e5092c3458d27b08355dcf",2,0,0,15,18,128,3,5
137,"br",1,13,1,284,6000,1393293,"64e5092c3458d27b08355dcf",2,29,-6,1,-0.00352112676056338,128,1,1
137,"br",-7,18,1,295,4379,1397689,"64e5092c3458d27b08355dcf",2,-2,23,2,0.023728813559322,128,1,1
137,"br",-9,21,1,228,6134,1403839,"64e5092c3458d27b08355dcf",2,18,-19,3,0.0394736842105263,128,1,1
137,"br",-15,-25,1,239,8000,1411846,"64e5092c3458d27b08355dcf",2,11,15,4,0.0627615062761506,128,1,1
137,"br",-8,-5,1,226,3229,1415288,"64e5092c3458d27b08355dcf",2,-5,12,6,0.0353982300884956,128,1,1
137,"br",-8,-26,1,281,5460,1420758,"64e5092c3458d27b08355dcf",2,-21,-21,7,0.0284697508896797,128,1,1
137,"br",-14,28,1,294,7733,1428506,"64e5092c3458d27b08355dcf",2,-3,-2,8,0.0476190476190476,128,1,1
137,"br",-12,27,1,265,8000,1436515,"64e5092c3458d27b08355dcf",2,-23,5,9,0.0452830188679245,128,1,1
137,"br",-12,18,1,277,5495,1442024,"64e5092c3458d27b08355dcf",2,-23,-29,10,0.0433212996389892,128,1,1
137,"br",-16,-26,1,299,6744,1448774,"64e5092c3458d27b08355dcf",2,22,0,11,0.0535117056856187,128,1,1
137,"br",-21,-25,1,287,6617,1455438,"64e5092c3458d27b08355dcf",2,-13,30,12,0.0731707317073171,128,1,1
137,"br",-14,-14,1,229,4072,1459522,"64e5092c3458d27b08355dcf",2,-24,-28,13,0.0611353711790393,128,1,1
137,"br",-15,1,1,209,5302,1464834,"64e5092c3458d27b08355dcf",2,-15,-8,14,0.0717703349282297,128,1,1
137,"br",-23,-25,1,291,6088,1470930,"64e5092c3458d27b08355dcf",2,-8,16,15,0.0790378006872852,128,1,1
137,"eb",31,29,2,27,6838,1509682,"64e5092c3458d27b08355dcf",2,0,0,1,0.148148148148148,128,2,4
137,"eb",30,37,2,26,6149,1515844,"64e5092c3458d27b08355dcf",2,0,0,2,0.153846153846154,128,2,4
137,"eb",40,53,2,38,5211,1521063,"64e5092c3458d27b08355dcf",2,0,0,3,0.0526315789473684,128,2,4
137,"eb",47,38,2,48,5208,1526278,"64e5092c3458d27b08355dcf",2,0,0,4,-0.0208333333333333,128,2,4
137,"eb",45,51,2,43,4460,1530746,"64e5092c3458d27b08355dcf",2,0,0,5,0.0465116279069767,128,2,4
137,"eb",49,34,2,48,4978,1535732,"64e5092c3458d27b08355dcf",2,0,0,6,0.0208333333333333,128,2,4
137,"eb",48,27,2,50,7162,1542913,"64e5092c3458d27b08355dcf",2,0,0,7,-0.04,128,2,4
137,"eb",50,35,2,52,4615,1547534,"64e5092c3458d27b08355dcf",2,0,0,8,-0.0384615384615385,128,2,4
137,"eb",45,31,2,46,5527,1553081,"64e5092c3458d27b08355dcf",2,0,0,9,-0.0217391304347826,128,2,4
137,"eb",30,48,2,28,6379,1559476,"64e5092c3458d27b08355dcf",2,0,0,10,0.0714285714285714,128,2,4
137,"eb",29,35,2,24,5108,1564596,"64e5092c3458d27b08355dcf",2,0,0,11,0.208333333333333,128,2,4
137,"eb",46,51,2,42,4297,1568901,"64e5092c3458d27b08355dcf",2,0,0,12,0.0952380952380952,128,2,4
137,"eb",48,49,2,48,2136,1571052,"64e5092c3458d27b08355dcf",2,0,0,13,0,128,2,4
137,"eb",44,25,2,40,7337,1578414,"64e5092c3458d27b08355dcf",2,0,0,14,0.1,128,2,4
137,"eb",29,35,2,25,3934,1582359,"64e5092c3458d27b08355dcf",2,0,0,15,0.16,128,2,4
139,"zol",-0.72,-0.58,2,NA,8000,119337,"64e509735e9d23ee1e1b4766",1,-14,-17,1,0.72,129,5,10
139,"zol",-0.64,-0.66,2,NA,8000,127341,"64e509735e9d23ee1e1b4766",1,-6,-9,2,0.64,129,5,10
139,"zol",-0.52,-0.28,2,NA,8000,135347,"64e509735e9d23ee1e1b4766",1,0,19,3,0.52,129,5,10
139,"zol",-1,0.3,2,NA,8000,143357,"64e509735e9d23ee1e1b4766",1,-25,0,4,1,129,5,10
139,"zol",-0.75,0.55,2,NA,8000,151363,"64e509735e9d23ee1e1b4766",1,26,17,5,0.75,129,5,10
139,"zol",-0.81,-0.49,2,NA,8000,159374,"64e509735e9d23ee1e1b4766",1,-16,-2,6,0.81,129,5,10
139,"zol",-0.98,0.08,2,NA,8000,167383,"64e509735e9d23ee1e1b4766",1,28,-3,7,0.98,129,5,10
139,"zol",-0.86,0.06,2,NA,8000,175396,"64e509735e9d23ee1e1b4766",1,17,-9,8,0.86,129,5,10
139,"zol",-0.65,-0.65,2,NA,8000,183401,"64e509735e9d23ee1e1b4766",1,16,-27,9,0.65,129,5,10
139,"zol",-0.78,-0.02,2,NA,8000,191410,"64e509735e9d23ee1e1b4766",1,4,5,10,0.78,129,5,10
139,"zol",-0.81,0.71,2,NA,8000,199418,"64e509735e9d23ee1e1b4766",1,6,-10,11,0.81,129,5,10
139,"zol",-0.6,-0.3,2,NA,8000,207425,"64e509735e9d23ee1e1b4766",1,2,4,12,0.6,129,5,10
139,"zol",-1.06,-0.44,2,NA,8000,215437,"64e509735e9d23ee1e1b4766",1,18,-17,13,1.06,129,5,10
139,"zol",-1.06,-0.14,2,NA,8000,223444,"64e509735e9d23ee1e1b4766",1,6,28,14,1.06,129,5,10
139,"zol",-0.53,-0.07,2,NA,8000,231457,"64e509735e9d23ee1e1b4766",1,-23,21,15,0.53,129,5,10
139,"pog",348,336,2,367,8000,265502,"64e509735e9d23ee1e1b4766",1,0,0,1,19,129,3,6
139,"pog",336,366,2,354,8000,273505,"64e509735e9d23ee1e1b4766",1,0,0,2,18,129,3,6
139,"pog",354,352,2,368,8000,281509,"64e509735e9d23ee1e1b4766",1,0,0,3,14,129,3,6
139,"pog",309,331,2,319,8000,289515,"64e509735e9d23ee1e1b4766",1,0,0,4,10,129,3,6
139,"pog",357,365,2,367,8000,297518,"64e509735e9d23ee1e1b4766",1,0,0,5,10,129,3,6
139,"pog",275,343,2,303,8000,305523,"64e509735e9d23ee1e1b4766",1,0,0,6,28,129,3,6
139,"pog",341,363,2,368,8000,313525,"64e509735e9d23ee1e1b4766",1,0,0,7,27,129,3,6
139,"pog",343,303,2,369,8000,321534,"64e509735e9d23ee1e1b4766",1,0,0,8,26,129,3,6
139,"pog",332,290,2,358,8000,329544,"64e509735e9d23ee1e1b4766",1,0,0,9,26,129,3,6
139,"pog",339,285,2,366,8000,337549,"64e509735e9d23ee1e1b4766",1,0,0,10,27,129,3,6
139,"pog",331,333,2,351,8000,345551,"64e509735e9d23ee1e1b4766",1,0,0,11,20,129,3,6
139,"pog",297,397,2,323,8000,353561,"64e509735e9d23ee1e1b4766",1,0,0,12,26,129,3,6
139,"pog",323,357,2,345,8000,361570,"64e509735e9d23ee1e1b4766",1,0,0,13,22,129,3,6
139,"pog",292,358,2,315,8000,369576,"64e509735e9d23ee1e1b4766",1,0,0,14,23,129,3,6
139,"pog",315,319,2,332,8000,377578,"64e509735e9d23ee1e1b4766",1,0,0,15,17,129,3,6
139,"eb",23,50,1,27,8000,410067,"64e509735e9d23ee1e1b4766",1,0,0,1,0.148148148148148,129,2,3
139,"eb",23,46,1,24,8000,418077,"64e509735e9d23ee1e1b4766",1,0,0,2,0.0416666666666667,129,2,3
139,"eb",47,54,1,50,8000,426085,"64e509735e9d23ee1e1b4766",1,0,0,3,0.06,129,2,3
139,"eb",36,51,1,29,8000,434094,"64e509735e9d23ee1e1b4766",1,0,0,4,-0.241379310344828,129,2,3
139,"eb",36,27,1,49,8000,442105,"64e509735e9d23ee1e1b4766",1,0,0,5,0.26530612244898,129,2,3
139,"eb",27,29,1,32,8000,450115,"64e509735e9d23ee1e1b4766",1,0,0,6,0.15625,129,2,3
139,"eb",44,50,1,50,8000,458125,"64e509735e9d23ee1e1b4766",1,0,0,7,0.12,129,2,3
139,"eb",45,54,1,45,8000,466134,"64e509735e9d23ee1e1b4766",1,0,0,8,0,129,2,3
139,"eb",37,33,1,42,8000,474144,"64e509735e9d23ee1e1b4766",1,0,0,9,0.119047619047619,129,2,3
139,"eb",23,43,1,25,8000,482153,"64e509735e9d23ee1e1b4766",1,0,0,10,0.08,129,2,3
139,"eb",46,51,1,50,8000,490158,"64e509735e9d23ee1e1b4766",1,0,0,11,0.08,129,2,3
139,"eb",37,32,1,43,8000,498161,"64e509735e9d23ee1e1b4766",1,0,0,12,0.13953488372093,129,2,3
139,"eb",37,33,1,46,8000,506167,"64e509735e9d23ee1e1b4766",1,0,0,13,0.195652173913043,129,2,3
139,"eb",42,32,1,45,8000,514176,"64e509735e9d23ee1e1b4766",1,0,0,14,0.0666666666666667,129,2,3
139,"eb",43,46,1,49,8000,522185,"64e509735e9d23ee1e1b4766",1,0,0,15,0.122448979591837,129,2,3
139,"pz",48,28,1,55,8000,556210,"64e509735e9d23ee1e1b4766",1,NA,NA,1,-0.127272727272727,129,4,7
139,"pz",39,32,1,38,8000,564218,"64e509735e9d23ee1e1b4766",1,NA,NA,2,0.0263157894736842,129,4,7
139,"pz",46,46,1,42,8000,572228,"64e509735e9d23ee1e1b4766",1,NA,NA,3,0.0952380952380952,129,4,7
139,"pz",34,23,1,37,8000,580234,"64e509735e9d23ee1e1b4766",1,NA,NA,4,-0.0810810810810811,129,4,7
139,"pz",43,52,1,38,8000,588238,"64e509735e9d23ee1e1b4766",1,NA,NA,5,0.131578947368421,129,4,7
139,"pz",35,36,1,35,8000,596243,"64e509735e9d23ee1e1b4766",1,NA,NA,6,0,129,4,7
139,"pz",38,21,1,37,8000,604251,"64e509735e9d23ee1e1b4766",1,NA,NA,7,0.027027027027027,129,4,7
139,"pz",49,49,1,39,8000,612257,"64e509735e9d23ee1e1b4766",1,NA,NA,8,0.256410256410256,129,4,7
139,"pz",24,52,1,24,8000,620262,"64e509735e9d23ee1e1b4766",1,NA,NA,9,0,129,4,7
139,"pz",60,57,1,53,8000,628266,"64e509735e9d23ee1e1b4766",1,NA,NA,10,0.132075471698113,129,4,7
139,"pz",29,32,1,27,8000,636276,"64e509735e9d23ee1e1b4766",1,NA,NA,11,0.0740740740740741,129,4,7
139,"pz",52,35,1,44,8000,644287,"64e509735e9d23ee1e1b4766",1,NA,NA,12,0.181818181818182,129,4,7
139,"pz",43,36,1,46,8000,652293,"64e509735e9d23ee1e1b4766",1,NA,NA,13,-0.0652173913043478,129,4,7
139,"pz",38,46,1,34,8000,660303,"64e509735e9d23ee1e1b4766",1,NA,NA,14,0.117647058823529,129,4,7
139,"pz",33,47,1,30,8000,668310,"64e509735e9d23ee1e1b4766",1,NA,NA,15,0.1,129,4,7
139,"br",12,4,2,261,8000,682232,"64e509735e9d23ee1e1b4766",1,10,-18,1,0.0459770114942529,129,1,2
139,"br",14,-21,2,272,8000,690238,"64e509735e9d23ee1e1b4766",1,-2,-27,2,0.0514705882352941,129,1,2
139,"br",14,-27,2,251,8000,698244,"64e509735e9d23ee1e1b4766",1,30,-25,3,0.0557768924302789,129,1,2
139,"br",16,-13,2,241,8000,706250,"64e509735e9d23ee1e1b4766",1,28,-8,4,0.0663900414937759,129,1,2
139,"br",14,29,2,202,8000,714256,"64e509735e9d23ee1e1b4766",1,14,17,5,0.0693069306930693,129,1,2
139,"br",25,-19,2,206,8000,722268,"64e509735e9d23ee1e1b4766",1,15,-4,6,0.121359223300971,129,1,2
139,"br",21,25,2,290,8000,730272,"64e509735e9d23ee1e1b4766",1,27,3,7,0.0724137931034483,129,1,2
139,"br",22,5,2,284,8000,738277,"64e509735e9d23ee1e1b4766",1,-14,15,8,0.0774647887323944,129,1,2
139,"br",19,-2,2,247,8000,746282,"64e509735e9d23ee1e1b4766",1,25,-27,9,0.0769230769230769,129,1,2
139,"br",17,-6,2,222,8000,754291,"64e509735e9d23ee1e1b4766",1,-6,-1,10,0.0765765765765766,129,1,2
139,"br",12,-22,2,272,8000,762297,"64e509735e9d23ee1e1b4766",1,23,-16,11,0.0441176470588235,129,1,2
139,"br",19,-19,2,236,8000,770300,"64e509735e9d23ee1e1b4766",1,5,-23,12,0.0805084745762712,129,1,2
139,"br",20,-19,2,244,8000,778306,"64e509735e9d23ee1e1b4766",1,13,21,13,0.0819672131147541,129,1,2
139,"br",22,23,2,222,8000,786311,"64e509735e9d23ee1e1b4766",1,26,-29,14,0.0990990990990991,129,1,2
139,"br",18,-2,2,253,8000,794319,"64e509735e9d23ee1e1b4766",1,-17,2,15,0.0711462450592885,129,1,2
139,"zol",0.17,0.63,1,NA,8000,811829,"64e509735e9d23ee1e1b4766",2,-10,23,1,0.17,129,5,9
139,"zol",0.76,-0.06,1,NA,8000,819834,"64e509735e9d23ee1e1b4766",2,23,-20,2,0.76,129,5,9
139,"zol",1.05,0.15,1,NA,8000,827843,"64e509735e9d23ee1e1b4766",2,1,27,3,1.05,129,5,9
139,"zol",0.74,0.36,1,NA,8000,835848,"64e509735e9d23ee1e1b4766",2,24,0,4,0.74,129,5,9
139,"zol",0.37,-0.37,1,NA,8000,843857,"64e509735e9d23ee1e1b4766",2,21,22,5,0.37,129,5,9
139,"zol",0.23,0.37,1,NA,8000,851863,"64e509735e9d23ee1e1b4766",2,-25,18,6,0.23,129,5,9
139,"zol",1.19,-0.69,1,NA,8000,859873,"64e509735e9d23ee1e1b4766",2,-12,-3,7,1.19,129,5,9
139,"zol",0.5,-0.3,1,NA,8000,867883,"64e509735e9d23ee1e1b4766",2,21,-30,8,0.5,129,5,9
139,"zol",0.78,0.72,1,NA,8000,875888,"64e509735e9d23ee1e1b4766",2,-28,-6,9,0.78,129,5,9
139,"zol",1.26,-0.46,1,NA,8000,883897,"64e509735e9d23ee1e1b4766",2,-22,7,10,1.26,129,5,9
139,"zol",0.92,0.28,1,NA,8000,891902,"64e509735e9d23ee1e1b4766",2,19,-16,11,0.92,129,5,9
139,"zol",0.78,0.12,1,NA,8000,899906,"64e509735e9d23ee1e1b4766",2,9,12,12,0.78,129,5,9
139,"zol",1.28,0.42,1,NA,8000,907909,"64e509735e9d23ee1e1b4766",2,14,7,13,1.28,129,5,9
139,"zol",0.52,-0.72,1,NA,8000,915923,"64e509735e9d23ee1e1b4766",2,19,-27,14,0.52,129,5,9
139,"zol",-0.04,0.04,1,NA,8000,923934,"64e509735e9d23ee1e1b4766",2,13,23,15,-0.04,129,5,9
139,"pz",27,41,2,33,8000,940915,"64e509735e9d23ee1e1b4766",2,NA,NA,1,0.181818181818182,129,4,8
139,"pz",31,36,2,31,8000,948920,"64e509735e9d23ee1e1b4766",2,NA,NA,2,0,129,4,8
139,"pz",34,41,2,40,8000,956927,"64e509735e9d23ee1e1b4766",2,NA,NA,3,0.15,129,4,8
139,"pz",36,48,2,34,8000,964939,"64e509735e9d23ee1e1b4766",2,NA,NA,4,-0.0588235294117647,129,4,8
139,"pz",30,27,2,50,8000,972944,"64e509735e9d23ee1e1b4766",2,NA,NA,5,0.4,129,4,8
139,"pz",27,33,2,34,8000,980952,"64e509735e9d23ee1e1b4766",2,NA,NA,6,0.205882352941176,129,4,8
139,"pz",36,32,2,45,8000,988962,"64e509735e9d23ee1e1b4766",2,NA,NA,7,0.2,129,4,8
139,"pz",40,32,2,56,8000,996969,"64e509735e9d23ee1e1b4766",2,NA,NA,8,0.285714285714286,129,4,8
139,"pz",21,35,2,24,8000,1004978,"64e509735e9d23ee1e1b4766",2,NA,NA,9,0.125,129,4,8
139,"pz",41,47,2,44,8000,1012987,"64e509735e9d23ee1e1b4766",2,NA,NA,10,0.0681818181818182,129,4,8
139,"pz",21,48,2,23,8000,1020986,"64e509735e9d23ee1e1b4766",2,NA,NA,11,0.0869565217391304,129,4,8
139,"pz",32,34,2,36,8000,1028993,"64e509735e9d23ee1e1b4766",2,NA,NA,12,0.111111111111111,129,4,8
139,"pz",42,45,2,47,8000,1037005,"64e509735e9d23ee1e1b4766",2,NA,NA,13,0.106382978723404,129,4,8
139,"pz",17,58,2,20,8000,1045016,"64e509735e9d23ee1e1b4766",2,NA,NA,14,0.15,129,4,8
139,"pz",30,27,2,33,8000,1053026,"64e509735e9d23ee1e1b4766",2,NA,NA,15,0.0909090909090909,129,4,8
139,"pog",196,218,1,166,8000,1068384,"64e509735e9d23ee1e1b4766",2,0,0,1,30,129,3,5
139,"pog",146,216,1,132,8000,1076390,"64e509735e9d23ee1e1b4766",2,0,0,2,14,129,3,5
139,"pog",171,107,1,145,8000,1084403,"64e509735e9d23ee1e1b4766",2,0,0,3,26,129,3,5
139,"pog",229,133,1,197,8000,1092413,"64e509735e9d23ee1e1b4766",2,0,0,4,32,129,3,5
139,"pog",207,109,1,174,8000,1100416,"64e509735e9d23ee1e1b4766",2,0,0,5,33,129,3,5
139,"pog",221,201,1,194,8000,1108423,"64e509735e9d23ee1e1b4766",2,0,0,6,27,129,3,5
139,"pog",169,203,1,143,8000,1116426,"64e509735e9d23ee1e1b4766",2,0,0,7,26,129,3,5
139,"pog",223,133,1,187,8000,1124429,"64e509735e9d23ee1e1b4766",2,0,0,8,36,129,3,5
139,"pog",167,175,1,140,8000,1132431,"64e509735e9d23ee1e1b4766",2,0,0,9,27,129,3,5
139,"pog",154,150,1,134,8000,1140442,"64e509735e9d23ee1e1b4766",2,0,0,10,20,129,3,5
139,"pog",127,127,1,133,8000,1148446,"64e509735e9d23ee1e1b4766",2,0,0,11,-6,129,3,5
139,"pog",146,182,1,129,8000,1156449,"64e509735e9d23ee1e1b4766",2,0,0,12,17,129,3,5
139,"pog",184,208,1,156,8000,1164453,"64e509735e9d23ee1e1b4766",2,0,0,13,28,129,3,5
139,"pog",157,135,1,131,8000,1172462,"64e509735e9d23ee1e1b4766",2,0,0,14,26,129,3,5
139,"pog",215,105,1,176,8000,1180471,"64e509735e9d23ee1e1b4766",2,0,0,15,39,129,3,5
139,"eb",37,26,2,29,8000,1230328,"64e509735e9d23ee1e1b4766",2,0,0,1,0.275862068965517,129,2,4
139,"eb",47,47,2,37,8000,1238334,"64e509735e9d23ee1e1b4766",2,0,0,2,0.27027027027027,129,2,4
139,"eb",48,42,2,42,8000,1246343,"64e509735e9d23ee1e1b4766",2,0,0,3,0.142857142857143,129,2,4
139,"eb",48,51,2,42,8000,1254356,"64e509735e9d23ee1e1b4766",2,0,0,4,0.142857142857143,129,2,4
139,"eb",32,26,2,25,8000,1262362,"64e509735e9d23ee1e1b4766",2,0,0,5,0.28,129,2,4
139,"eb",51,39,2,46,8000,1270373,"64e509735e9d23ee1e1b4766",2,0,0,6,0.108695652173913,129,2,4
139,"eb",30,37,2,27,8000,1278382,"64e509735e9d23ee1e1b4766",2,0,0,7,0.111111111111111,129,2,4
139,"eb",44,49,2,38,8000,1286391,"64e509735e9d23ee1e1b4766",2,0,0,8,0.157894736842105,129,2,4
139,"eb",54,24,2,50,8000,1294401,"64e509735e9d23ee1e1b4766",2,0,0,9,0.08,129,2,4
139,"eb",35,42,2,29,8000,1302408,"64e509735e9d23ee1e1b4766",2,0,0,10,0.206896551724138,129,2,4
139,"eb",55,43,2,46,8000,1310417,"64e509735e9d23ee1e1b4766",2,0,0,11,0.195652173913043,129,2,4
